text,label,avg_rms,rms_std_dev,silence_ratio,had_long_silence,call_duration_sec,call_hour,speaker_switches,noise_floor_db,speech_rate_wpm,dtmf_detected
"so You said so to me, um you're not uh regulated by uh the FDA like So how uh can I um know like uh the The you know advisors have so the proper like knowledge to like deal with such a mind A month of money because it's a lot of money",9,0,0,0,0,0,12,0,0,0,0
Important: your health insurance plan is about to change you need to confirm your coverage,8,0,0,0,0,0,12,0,0,0,0
Your computer is broadcasting your personal data to hackers we can help you stop it this is your final notice.,2,0,0,0,0,0,12,0,0,0,0
"Good afternoon, bANK security calling your wire transfer has been flagged confirm your account details",3,0,0,0,0,0,12,0,0,0,0
Last chance automated message about unclaimed benefits you may qualify press one,6,0,0,0,0,0,12,0,0,0,0
Urgent automated message your free trial is ending upgrade today press one failure to respond will have consequences.,6,0,0,0,0,0,12,0,0,0,0
Federal benefits office your social security payments have been suspended,5,0,0,0,0,0,12,0,0,0,0
"Attention, norton security alert your subscription has expired your computer is now vulnerable",2,0,0,0,0,0,12,0,0,0,0
Windows activation server detected your license has been used fraudulently call us,2,0,0,0,0,0,12,0,0,0,0
Important notice about your student loan press one to speak with a specialist,6,0,0,0,0,0,12,0,0,0,0
Account alert please confirm your billing information to avoid service interruption,7,0,0,0,0,0,12,0,0,0,0
Important: relief fund calling every dollar donated goes to help victims of this tragedy,10,0,0,0,0,0,12,0,0,0,0
You are a winner in our customer appreciation lottery call to claim your free money,4,0,0,0,0,0,12,0,0,0,0
Warning: your health insurance plan is about to change you need to confirm your coverage act now.,8,0,0,0,0,0,12,0,0,0,0
"Hello, hi this is Mike from the plumbing company following up on your service request",0,0,0,0,0,0,12,0,0,0,0
Medicare enrollment calling you qualify for additional free benefits act now,8,0,0,0,0,0,12,0,0,0,0
Windows technical support your PC is sending error reports indicating malware infection,2,0,0,0,0,0,12,0,0,0,0
"I wouldn't mind If you want to do it earlier, but anyway You wouldn't mind me to send you to the Interpol and to the police and the FBI",9,0,0,0,0,0,12,0,0,0,0
"Hello, urgent press one now to speak with a specialist about your financial situation",6,0,0,0,0,0,12,0,0,0,0
This is a courtesy call from your internet provider about scheduled maintenance,0,0,0,0,0,0,12,0,0,0,0
Your router has been compromised allowing hackers to intercept your communications,2,0,0,0,0,0,12,0,0,0,0
"Good morning, sSA calling your social security number is about to be permanently deactivated failure to respond will have consequences.",5,0,0,0,0,0,12,0,0,0,0
Notice: this is the Red Cross calling please donate to help victims of the recent disaster,10,0,0,0,0,0,12,0,0,0,0
You owe the IRS money and if you do not call back we will send officers to your location,1,0,0,0,0,0,12,0,0,0,0
Winner winner you have been selected for our VIP prize package call us now act now.,4,0,0,0,0,0,12,0,0,0,0
Do not hang up this automated message contains critical information about your account,6,0,0,0,0,0,12,0,0,0,0
"Attention, tech support division your computer is sending spam emails without your knowledge",2,0,0,0,0,0,12,0,0,0,0
"Good morning, social Security Administration your retirement benefits are at risk call now time is running out.",5,0,0,0,0,0,12,0,0,0,0
Mega prize winner alert you won a luxury cruise for two call to confirm your prize act now.,4,0,0,0,0,0,12,0,0,0,0
Verify your account to unlock full access provide your information to continue,7,0,0,0,0,0,12,0,0,0,0
"Good morning, winner winner you have been selected for our VIP prize package call us now",4,0,0,0,0,0,12,0,0,0,0
"Attention, insurance company calling your policy needs to be updated to avoid coverage gaps this is your final notice.",8,0,0,0,0,0,12,0,0,0,0
Warning: nonprofit organization calling your tax deductible donation helps homeless people time is running out.,10,0,0,0,0,0,12,0,0,0,0
"Again, it's 76 p and it's 8 p Can we make a, is it possible to make a, zoom-cool, video call",9,0,0,0,0,0,12,0,0,0,0
Prize patrol calling you have been selected to win a 10000 dollar home makeover failure to respond will have consequences.,4,0,0,0,0,0,12,0,0,0,0
"Attention, sSA calling your social security number is about to be permanently deactivated",5,0,0,0,0,0,12,0,0,0,0
"Hi, your current health plan will terminate unless you switch to the new approved plan",8,0,0,0,0,0,12,0,0,0,0
Important: prize department calling your entry has won our annual grand prize drawing,4,0,0,0,0,0,12,0,0,0,0
Hi this is Sarah from HR calling about your benefits enrollment deadline,0,0,0,0,0,0,12,0,0,0,0
IRS notice your social security number has been used in fraudulent tax filings,1,0,0,0,0,0,12,0,0,0,0
so Instead of uh going all you know over with uh it So um you be uh smart and you know do the um right thing um And I think you will avoid a lot of problems,9,0,0,0,0,0,12,0,0,0,0
Health insurance marketplace your enrollment period is ending sign up now,8,0,0,0,0,0,12,0,0,0,0
"Attention, urgent automated message about your health insurance press one to speak with agent",6,0,0,0,0,0,12,0,0,0,0
Your password must be reset immediately to protect your account verify now,7,0,0,0,0,0,12,0,0,0,0
um Who you uh are I'm like waiting So like update me you know I'm saying to you that I'm,9,0,0,0,0,0,12,0,0,0,0
Security department your bank card has been cloned verify your information to get new card,3,0,0,0,0,0,12,0,0,0,0
"Hi, health insurance enrollment deadline calling make sure you have coverage by end of month",8,0,0,0,0,0,12,0,0,0,0
Nonprofit organization calling your tax deductible donation helps homeless people,10,0,0,0,0,0,12,0,0,0,0
Important: microsoft partner calling your computer will be shut down remotely if not fixed now,2,0,0,0,0,0,12,0,0,0,0
IRS agent calling you must pay your tax debt today or officers will come to your home,1,0,0,0,0,0,12,0,0,0,0
Open enrollment ends soon call to claim your free health insurance benefits time is running out.,8,0,0,0,0,0,12,0,0,0,0
Account locked for security please verify your information to unlock urgently,7,0,0,0,0,0,12,0,0,0,0
Hello I'm calling from the real estate agency about the property you inquired about,0,0,0,0,0,0,12,0,0,0,0
Notice: this call is about your home security system press one to learn about upgrades,6,0,0,0,0,0,12,0,0,0,0
Your computer has been hacked our security team detected unauthorized access,2,0,0,0,0,0,12,0,0,0,0
Charity organization calling make a contribution to support our worthy cause,10,0,0,0,0,0,12,0,0,0,0
Security update required please verify your personal information immediately,7,0,0,0,0,0,12,0,0,0,0
Your health insurance plan is about to change you need to confirm your coverage,8,0,0,0,0,0,12,0,0,0,0
IRS calling last chance to pay your overdue taxes before a lien is placed on your assets,1,0,0,0,0,0,12,0,0,0,0
International aid organization calling donate to help refugees in crisis without delay,10,0,0,0,0,0,12,0,0,0,0
"Hi, your savings account has been frozen due to a court order call us to resolve this",3,0,0,0,0,0,12,0,0,0,0
SSN suspension notice your number has been associated with drug trafficking,5,0,0,0,0,0,12,0,0,0,0
"Good afternoon, community fundraiser calling please support local families devastated by fire",10,0,0,0,0,0,12,0,0,0,0
Cash prize notification you have won the regional sweepstakes call to collect,4,0,0,0,0,0,12,0,0,0,0
"Good morning, please verify your account information to avoid suspension click the link sent failure to respond will have consequences.",7,0,0,0,0,0,12,0,0,0,0
Warning: your checking account has been suspended due to unusual login activity verify now,3,0,0,0,0,0,12,0,0,0,0
Banking security your account shows signs of identity theft verify your details today this is your final notice.,3,0,0,0,0,0,12,0,0,0,0
"Attention, this is customer service following up on your recent support ticket",0,0,0,0,0,0,12,0,0,0,0
"Hi, microsoft partner calling your computer will be shut down remotely if not fixed immediately",2,0,0,0,0,0,12,0,0,0,0
You have been selected to receive a 1000 dollar cash prize no purchase necessary,4,0,0,0,0,0,12,0,0,0,0
Good morning calling from the school to let you kurgently about the schedule change do not delay.,0,0,0,0,0,0,12,0,0,0,0
Because I don't have the power I don't have the power to go to this world now But I have your video and I have everything And I will do everything I can to get to you So don't mess with me,9,0,0,0,0,0,12,0,0,0,0
Why do I speak into you Because I still have faith that you will be smart and run for my money I still have a lot of money I'm really smart You're telling me you just found something over the internet about what's in it,9,0,0,0,0,0,12,0,0,0,0
Animal rescue charity calling your donation will save abandoned animals today,10,0,0,0,0,0,12,0,0,0,0
Windows activation server detected your license has been used fraudulently call us,2,0,0,0,0,0,12,0,0,0,0
Important security message your bank account needs verification to restore access act now.,3,0,0,0,0,0,12,0,0,0,0
"um Do we um have companies like This company like is legal, uh but it's um a company uh matter The you know main thing um is that so we have a company The main thing is the company",9,0,0,0,0,0,12,0,0,0,0
"Hello, federal benefits office your social security payments have been suspended",5,0,0,0,0,0,12,0,0,0,0
International lottery winner you must pay a small processing fee to claim your winnings,4,0,0,0,0,0,12,0,0,0,0
Your device has been flagged by our security systems for suspicious activity,2,0,0,0,0,0,12,0,0,0,0
Congratulations your entry was selected you have won a free iPhone call to claim,4,0,0,0,0,0,12,0,0,0,0
"Hi, iRS agent calling you must pay your tax debt today or officers will come to your home",1,0,0,0,0,0,12,0,0,0,0
This is the IRS calling you owe back taxes and must pay now or face arrest failure to respond will have consequences.,1,0,0,0,0,0,12,0,0,0,0
Congratulations you are our monthly winner call back within 24 hours to claim,4,0,0,0,0,0,12,0,0,0,0
"This was a long time ago, but how did you get to me Rami, my financial department is responsible for the refund of the money which cameras are taken from people And I see you in the list of my clients in my database and my computer",9,0,0,0,0,0,12,0,0,0,0
Your social security account has been compromised call immediately to verify,5,0,0,0,0,0,12,0,0,0,0
"Hi, important security message your bank account needs verification to restore access",3,0,0,0,0,0,12,0,0,0,0
Your social security number has been suspended due to suspicious activity call today,5,0,0,0,0,0,12,0,0,0,0
"Hello, verify your account to unlock full access provide your information to continue",7,0,0,0,0,0,12,0,0,0,0
So you be smart and do the right thing And I think you will avoid a lot of problems I'm waiting I'm waiting Update me on what,9,0,0,0,0,0,12,0,0,0,0
Special insurance offer for qualifying customers reduce your payment by 80 percent,8,0,0,0,0,0,12,0,0,0,0
Important automated alert regarding recent activity on your account press one,6,0,0,0,0,0,12,0,0,0,0
Security update required please verify your personal information at once failure to respond will have consequences.,7,0,0,0,0,0,12,0,0,0,0
Automated call your medical alert device needs immediate attention press one,6,0,0,0,0,0,12,0,0,0,0
"Why are we annually in basically canceling canceling Well, not canceling We're not canceling I told you I want to proceed We're canceling",9,0,0,0,0,0,12,0,0,0,0
Alert: this is the IRS calling you owe back taxes and must pay immediately or face arrest,1,0,0,0,0,0,12,0,0,0,0
Alert: this is a reminder your car service appointment is scheduled for Monday morning,0,0,0,0,0,0,12,0,0,0,0
